Tender_ID,Tender_Title,Department,Procurement_Category,Location,Tender_Date,Closing_Date,Estimated_Cost_INR,Contract_Value_INR,Winning_Vendor_ID,Winning_Vendor,Number_of_Bidders,Bid_Amounts_INR,Contract_Duration_Days,Procurement_Method,Other_Bidder_1_ID,Other_Bidder_2_ID,Contract_to_Estimate_Ratio,Bid_Spread_Percent,Payment_Amount_INR,Contract_Status,Investigation_Case_ID,Seed_Investigation_Pattern,Seed_Case_Reason
T-5534,IT Equipment Procurement - Tumakuru Zone,Transport Department,IT Equipment,Tumakuru,2026-08-02,2026-08-20,1794200.59,1697661.49,V-1059,Vendor C8,4,1633785.38|1731288.39|1761993.65|1868266.2,100,Limited Tender,,,0.946,14.352,1600933.62,Completed,,,
T-5535,Road Infrastructure Procurement - Belagavi Zone,Health Department,Road Infrastructure,Belagavi,2024-01-13,2024-02-08,20286399.83,18118505.47,V-1022,Vendor A23,10,17976895.36|18798399.26|18996816.05|19802461.5|20357251.09|20724102.01|20830373.68|20886567.5|20938247.87|21631651.78,363,e-Procurement,,,0.893,20.33,10650071.49,Completed,,,
T-5536,Medical Supplies Procurement - Mangaluru Zone,Municipal Administration,Medical Supplies,Mangaluru,2025-02-23,2025-03-26,3960046.23,3523389.83,V-1085,Vendor D8,5,3500372.41|3874410.99|3899186.78|4016570.35|4196571.02,434,e-Procurement,,,0.89,19.889,3018441.25,Payment Pending,,,
T-5537,Vehicle Maintenance Procurement - Tumakuru Zone,Water Resources Department,Vehicle Maintenance,Tumakuru,2026-07-01,2026-08-05,884780.46,805552.92,V-1063,Vendor C12,6,800968.77|819419.72|838589.6|915371.56|946313.9|950907.56,594,e-Procurement,,,0.91,18.72,689593.07,Active,,,
T-5538,Office Supplies Procurement - Belagavi Zone,Education Department,Office Supplies,Belagavi,2026-03-01,2026-03-12,1833697.32,1676729.51,V-1052,Vendor C1,6,1655310.6|1738904.74|1744354.63|1800405.65|1843803.21|1967418.91,497,Limited Tender,,,0.914,18.855,1427041.02,Active,,,
T-5539,Medical Supplies Procurement - Mangaluru Zone,Public Works Department,Medical Supplies,Mangaluru,2026-07-28,2026-08-20,1671375.18,1674056.42,V-1049,Vendor B24,2,1655383.73|1722458.09,162,Limited Tender,,,1.002,4.052,1630615.53,Completed,,,
T-5540,School Infrastructure Procurement - Shivamogga Zone,Health Department,School Infrastructure,Shivamogga,2025-08-14,2025-09-03,1986993.01,1798763.08,V-1019,Vendor A20,9,1777304.99|1781885.15|1799095.98|1884569.72|1890521.31|1977874.04|1981501.89|2097680.74|2143092.76,317,Open Tender,,,0.905,20.581,1655562.45,Active,,,
T-5541,Electrical Equipment Procurement - Bengaluru Zone,Municipal Administration,Electrical Equipment,Bengaluru,2024-11-04,2024-11-26,1270620.44,1150118.26,V-1026,Vendor B1,2,1120246.4|1316352.73,402,e-Procurement,,,0.905,17.506,654288.16,Payment Pending,,,
T-5542,Road Infrastructure Procurement - Tumakuru Zone,Water Resources Department,Road Infrastructure,Tumakuru,2025-09-19,2025-10-16,10716973.28,9679382.97,V-1024,Vendor A25,2,9608124.57|9701367.71,283,Open Tender,,,0.903,0.97,7375566.73,Active,,,
T-5543,Medical Supplies Procurement - Hubballi Zone,Water Resources Department,Medical Supplies,Hubballi,2025-11-19,2025-12-24,1382575.35,1268266.81,V-1008,Vendor A9,6,1245634.73|1332822.63|1338544.54|1384775.78|1471135.49|1491676.9,75,e-Procurement,,,0.917,19.752,924666.54,Completed,,,
T-5544,IT Equipment Procurement - Hubballi Zone,Municipal Administration,IT Equipment,Hubballi,2026-04-10,2026-04-24,2210169.18,2058003.26,V-1028,Vendor B3,3,2004170.3|2099765.31|2350337.45,516,Request for Proposal,,,0.931,17.272,1419129.59,Completed,,,
T-5545,IT Equipment Procurement - Kalaburagi Zone,Education Department,IT Equipment,Kalaburagi,2024-10-29,2024-11-13,1254205.36,1193400.21,V-1112,Vendor E9,5,1193053.14|1240765.54|1333008.7|1337791.89|1339080.34,649,Open Tender,,,0.952,12.24,898751.52,Completed,,,
T-5546,Electrical Equipment Procurement - Udupi Zone,Transport Department,Electrical Equipment,Udupi,2025-04-22,2025-05-05,1886669.41,1702592.85,V-1008,Vendor A9,6,1679845.95|1719935.6|1782924.35|1850008.81|1859209.31|2015805.79,625,Open Tender,,,0.902,19.999,1230782.89,Active,,,
T-5547,IT Equipment Procurement - Belagavi Zone,Energy Department,IT Equipment,Belagavi,2024-05-19,2024-06-10,2934535.49,2656503.48,V-1001,Vendor A2,7,2593849.16|2598736.46|2666966.87|2697253.5|3054860.17|3069928.85|3154436.9,176,Open Tender,,,0.905,21.612,1977900.34,Completed,,,
T-5548,Office Supplies Procurement - Hubballi Zone,Public Works Department,Office Supplies,Hubballi,2024-01-25,2024-02-11,583143.75,516063.4,V-1112,Vendor E9,7,513857.9|525796.15|554791.29|562252.89|582262.12|597967.78|611998.42,549,Open Tender,,,0.885,19.099,511247.41,Completed,,,
T-5549,School Infrastructure Procurement - Udupi Zone,Health Department,School Infrastructure,Udupi,2025-11-30,2025-12-25,3727108.38,3542964.36,V-1086,Vendor D9,5,3463042.99|3506055.98|3862419.66|3923851.86|3973699.59,372,Open Tender,,,0.951,14.746,2089940.96,Active,,,
T-5550,Water Infrastructure Procurement - Hubballi Zone,Rural Development Department,Water Infrastructure,Hubballi,2025-05-23,2025-06-10,11099157.17,10321548.28,V-1004,Vendor A5,3,10242869.25|10523961.14|11509727.45,648,Open Tender,,,0.93,12.368,9960334.26,Payment Pending,,,
T-5551,Road Infrastructure Procurement - Bengaluru Zone,Public Works Department,Road Infrastructure,Bengaluru,2024-05-16,2024-06-10,10449825.24,9837578.63,V-1106,Vendor E3,11,9547442.79|9744269.38|9750341.33|9974415.56|10019246.1|10344260.21|10465937.01|10544706.88|10613718.73|10632430.64|10645958.81,615,Limited Tender,,,0.941,11.506,7536633.14,Active,,,
T-5552,School Infrastructure Procurement - Mangaluru Zone,Energy Department,School Infrastructure,Mangaluru,2025-11-14,2025-12-08,4838041.67,4453568.28,V-1034,Vendor B9,11,4361905.37|4417490.47|4454595.32|4501490.06|4543952.13|4586835.88|4718607.78|4755726.74|5141462.37|5159233.59|5203519.74,575,Limited Tender,,,0.921,19.295,3699507.96,Completed,,,
T-5553,Road Infrastructure Procurement - Tumakuru Zone,Energy Department,Road Infrastructure,Tumakuru,2025-06-15,2025-07-13,24545351.38,22365097.05,V-1000,Vendor A1,5,21790742.93|21964392.27|22109346.55|22844148.08|25590631.89,592,Open Tender,,,0.911,17.438,20656008.56,Completed,,,
T-5554,School Infrastructure Procurement - Mangaluru Zone,Transport Department,School Infrastructure,Mangaluru,2024-02-11,2024-03-08,4555336.41,4130721.58,V-1119,Vendor E16,9,4113043.19|4325957.58|4340232.88|4396406.08|4422567.23|4655745.0|4664262.17|4767865.0|4917021.47,691,e-Procurement,,,0.907,19.547,2941934.45,Active,,,
T-5555,Road Infrastructure Procurement - Belagavi Zone,Health Department,Road Infrastructure,Belagavi,2025-10-22,2025-11-15,6151091.98,5736681.87,V-1025,Vendor A26,6,5550245.84|5791528.9|5944853.24|6049516.0|6554063.98|6632967.86,110,Open Tender,,,0.933,19.508,4266312.13,Payment Pending,,,
T-5556,Water Infrastructure Procurement - Shivamogga Zone,Energy Department,Water Infrastructure,Shivamogga,2025-07-27,2025-08-21,8665472.93,9109453.24,V-1014,Vendor A15,2,8968562.46|9103367.28,389,Limited Tender,,,1.051,1.503,6688919.53,Completed,,,
T-5557,Water Infrastructure Procurement - Tumakuru Zone,Health Department,Water Infrastructure,Tumakuru,2025-03-22,2025-05-05,7114316.75,6513489.93,V-1036,Vendor B11,8,6324792.47|6412681.91|7005124.1|7199857.74|7264413.96|7282851.05|7450225.3|7588757.74,332,Open Tender,,,0.916,19.984,4680782.5,Active,,,
T-5558,Road Infrastructure Procurement - Dharwad Zone,Water Resources Department,Road Infrastructure,Dharwad,2024-01-05,2024-01-18,6480041.38,6032031.85,V-1020,Vendor A21,6,5814216.05|6076901.18|6334728.53|6367573.75|6612447.2|6832693.09,191,Limited Tender,,,0.931,17.517,5829887.57,Completed,,,
T-5559,Office Supplies Procurement - Mangaluru Zone,Transport Department,Office Supplies,Mangaluru,2024-06-15,2024-07-21,476497.96,442825.28,V-1001,Vendor A2,8,442085.73|444630.68|460564.02|466308.21|486442.75|495527.23|495821.45|507997.27,91,Open Tender,,,0.929,14.909,408735.9,Completed,,,
T-5560,Electrical Equipment Procurement - Shivamogga Zone,Education Department,Electrical Equipment,Shivamogga,2025-09-11,2025-09-30,1584784.52,1577601.64,V-1093,Vendor D16,3,1519158.84|1602991.9|1678307.96,397,e-Procurement,,,0.995,10.476,945062.26,Completed,,,
T-5561,Office Supplies Procurement - Udupi Zone,Energy Department,Office Supplies,Udupi,2025-12-21,2026-01-28,1094863.04,1038080.59,V-1022,Vendor A23,4,1018721.66|1091957.61|1112215.96|1137762.65,56,e-Procurement,,,0.948,11.685,621452.66,Completed,,,
T-5562,Medical Supplies Procurement - Kalaburagi Zone,Transport Department,Medical Supplies,Kalaburagi,2026-05-23,2026-06-05,1813918.45,1672090.38,V-1023,Vendor A24,8,1619093.24|1663491.64|1748570.36|1780601.77|1825866.33|1826372.58|1880854.08|1898858.9,202,Open Tender,,,0.922,17.279,1241596.13,Active,,,
T-5563,Medical Supplies Procurement - Hubballi Zone,Water Resources Department,Medical Supplies,Hubballi,2024-08-04,2024-08-30,1016408.69,917550.63,V-1072,Vendor C21,11,916440.15|921286.42|938952.28|948491.29|950748.25|962236.62|965285.19|983566.46|995379.16|1003175.88|1084164.6,258,e-Procurement,,,0.903,18.302,545388.26,Active,,,
T-5564,Medical Supplies Procurement - Mangaluru Zone,Water Resources Department,Medical Supplies,Mangaluru,2025-03-07,2025-03-17,1687210.3,1560361.63,V-1064,Vendor C13,7,1541199.58|1545887.69|1549362.99|1561305.91|1639794.05|1711487.19|1819412.97,118,e-Procurement,,,0.925,18.052,1292903.0,Completed,,,
T-5565,School Infrastructure Procurement - Udupi Zone,Transport Department,School Infrastructure,Udupi,2025-06-05,2025-06-17,5721782.04,5285538.79,V-1026,Vendor B1,8,5179420.54|5210303.47|5508020.13|5613738.58|5650571.59|5983204.01|6036720.14|6038588.57,411,Request for Proposal,,,0.924,16.588,3248815.74,Active,,,
T-5566,School Infrastructure Procurement - Dharwad Zone,Education Department,School Infrastructure,Dharwad,2024-11-20,2024-12-03,9718475.41,9224743.57,V-1098,Vendor D21,7,9032279.56|9170649.2|9429687.03|9711703.57|9779463.57|9785600.79|10087555.38,574,Open Tender,,,0.949,11.683,7242050.7,Completed,,,
T-5567,Water Infrastructure Procurement - Mangaluru Zone,Transport Department,Water Infrastructure,Mangaluru,2026-07-27,2026-08-11,9869888.85,9075978.44,V-1011,Vendor A12,6,8795399.09|8880012.56|8923051.54|9126741.14|9191015.05|10180716.37,409,Open Tender,,,0.92,15.75,5021275.78,Active,,,
T-5568,Electrical Equipment Procurement - Mysuru Zone,Transport Department,Electrical Equipment,Mysuru,2024-01-13,2024-02-17,2259938.56,2069788.75,V-1027,Vendor B2,10,2007880.61|2078863.62|2101081.04|2126220.37|2127802.26|2192260.27|2209856.75|2211359.76|2275096.1|2402263.23,241,Open Tender,,,0.916,19.642,1433263.21,Completed,,,
T-5569,Road Infrastructure Procurement - Belagavi Zone,Education Department,Road Infrastructure,Belagavi,2025-04-30,2025-05-23,12618868.58,11343243.55,V-1058,Vendor C7,5,11217546.85|11852753.66|12702868.56|12839420.95|13150679.88,79,Open Tender,,,0.899,17.233,9695476.64,Completed,,,
T-5570,Office Supplies Procurement - Shivamogga Zone,Water Resources Department,Office Supplies,Shivamogga,2026-04-25,2026-05-17,420127.97,402640.27,V-1099,Vendor D22,10,393060.54|412849.73|423798.14|423881.58|438262.42|439060.72|440371.74|444769.87|448259.65|453458.62,203,Limited Tender,,,0.958,15.366,309154.25,Completed,,,
T-5571,Vehicle Maintenance Procurement - Dharwad Zone,Public Works Department,Vehicle Maintenance,Dharwad,2025-03-16,2025-04-20,1155351.55,1045246.33,V-1066,Vendor C15,7,1039468.55|1077971.48|1131102.09|1133438.16|1189557.98|1212318.35|1234707.59,351,e-Procurement,,,0.905,18.783,1035025.15,Active,,,
T-5572,Office Supplies Procurement - Udupi Zone,Public Works Department,Office Supplies,Udupi,2025-10-01,2025-11-06,1437387.25,1312768.88,V-1000,Vendor A1,4,1293628.94|1370648.55|1424526.46|1496325.21,687,e-Procurement,,,0.913,15.669,1238396.2,Active,,,
T-5573,Medical Supplies Procurement - Hubballi Zone,Energy Department,Medical Supplies,Hubballi,2025-08-16,2025-09-23,1165967.6,1093525.38,V-1079,Vendor D2,6,1074561.47|1104803.46|1188279.01|1202128.5|1204627.43|1214862.28,669,Open Tender,,,0.938,13.057,778132.81,Active,,,
T-5574,Vehicle Maintenance Procurement - Hubballi Zone,Water Resources Department,Vehicle Maintenance,Hubballi,2024-03-10,2024-03-22,966504.54,1003246.58,V-1003,Vendor A4,2,984651.76|1021442.08,247,Open Tender,,,1.038,3.736,572321.02,Active,,,
T-5575,School Infrastructure Procurement - Bengaluru Zone,Education Department,School Infrastructure,Bengaluru,2024-02-26,2024-04-02,7511939.43,7003623.12,V-1111,Vendor E8,7,6953665.55|7054615.98|7381555.81|7453064.37|7490752.16|7670235.06|7845786.78,54,Open Tender,,,0.932,12.83,6517094.27,Active,,,
T-5576,Electrical Equipment Procurement - Mangaluru Zone,Energy Department,Electrical Equipment,Mangaluru,2025-03-09,2025-04-14,4721954.71,4326202.71,V-1031,Vendor B6,7,4230735.82|4573855.39|4620932.36|4736336.08|4752832.55|4890041.59|4970215.52,239,Open Tender,,,0.916,17.479,4153394.44,Completed,,,
T-5577,Road Infrastructure Procurement - Mangaluru Zone,Rural Development Department,Road Infrastructure,Mangaluru,2024-06-03,2024-07-04,6060907.02,5782349.14,V-1006,Vendor A7,7,5618954.47|5656006.99|5893796.27|5999260.34|6439695.59|6484094.65|6544103.52,388,Open Tender,,,0.954,16.465,5315611.37,Completed,,,
T-5578,Water Infrastructure Procurement - Bengaluru Zone,Education Department,Water Infrastructure,Bengaluru,2025-05-30,2025-07-01,4740698.21,4231972.41,V-1041,Vendor B16,6,4182270.94|4183756.28|4262842.42|4342817.07|4467755.62|4969688.85,259,Open Tender,,,0.893,18.828,2571251.1,Completed,,,
T-5579,Road Infrastructure Procurement - Udupi Zone,Municipal Administration,Road Infrastructure,Udupi,2026-05-30,2026-07-10,7343318.26,6710422.52,V-1047,Vendor B22,6,6566206.76|6850441.05|7222096.25|7237022.93|7340648.89|7819685.7,334,Request for Proposal,,,0.914,19.09,6704126.87,Completed,,,
T-5580,Vehicle Maintenance Procurement - Hubballi Zone,Public Works Department,Vehicle Maintenance,Hubballi,2025-10-29,2025-11-13,825219.53,764327.54,V-1004,Vendor A5,7,757365.06|774162.03|775103.63|775292.53|841912.25|845943.8|862005.84,308,Request for Proposal,,,0.926,13.816,509319.52,Completed,,,
T-5581,Office Supplies Procurement - Tumakuru Zone,Water Resources Department,Office Supplies,Tumakuru,2024-06-08,2024-07-13,411288.74,382473.14,V-1051,Vendor B26,9,367901.64|385214.43|387012.78|391135.18|397960.02|417310.36|427137.96|429812.6|434942.98,434,Open Tender,,,0.93,18.223,335005.24,Completed,,,
T-5582,School Infrastructure Procurement - Kalaburagi Zone,Transport Department,School Infrastructure,Kalaburagi,2024-05-11,2024-06-22,7297211.48,7138865.25,V-1044,Vendor B19,4,6947152.73|7100238.32|7169028.59|7748565.96,532,Open Tender,,,0.978,11.536,6843428.27,Completed,,,
T-5583,Electrical Equipment Procurement - Hubballi Zone,Education Department,Electrical Equipment,Hubballi,2025-12-20,2026-01-15,1475216.83,1362622.42,V-1081,Vendor D4,6,1329452.4|1331306.8|1384114.32|1479401.65|1535500.19|1563508.65,228,Open Tender,,,0.924,17.605,893960.98,Completed,,,
T-5584,Electrical Equipment Procurement - Udupi Zone,Water Resources Department,Electrical Equipment,Udupi,2025-05-25,2025-06-24,3919066.71,3650625.36,V-1044,Vendor B19,4,3589222.13|3812681.59|3837015.29|3955960.94,709,Limited Tender,,,0.932,10.218,3499914.22,Completed,,,
T-5585,Water Infrastructure Procurement - Bengaluru Zone,Health Department,Water Infrastructure,Bengaluru,2024-06-13,2024-07-05,4181634.79,3822565.42,V-1042,Vendor B17,7,3743292.12|3837918.87|4072439.65|4125024.04|4201516.12|4263775.03|4282264.09,457,Request for Proposal,,,0.914,14.398,2634767.09,Active,,,
T-5586,IT Equipment Procurement - Dharwad Zone,Energy Department,IT Equipment,Dharwad,2024-02-22,2024-03-25,1831793.17,1709094.05,V-1043,Vendor B18,2,1646585.11|1974261.14,87,Request for Proposal,,,0.933,19.9,1690953.64,Active,,,
T-5587,Vehicle Maintenance Procurement - Mangaluru Zone,Water Resources Department,Vehicle Maintenance,Mangaluru,2024-03-15,2024-04-22,530184.18,531965.35,V-1072,Vendor C21,2,530452.01|537681.31,193,Open Tender,,,1.003,1.363,359910.21,Completed,,,
T-5588,School Infrastructure Procurement - Mysuru Zone,Rural Development Department,School Infrastructure,Mysuru,2024-07-06,2024-08-17,4419085.31,4014924.54,V-1039,Vendor B14,5,3975413.93|4162760.8|4187477.13|4510951.09|4712992.59,455,Open Tender,,,0.909,18.554,3930796.3,Active,,,
T-5589,Vehicle Maintenance Procurement - Mysuru Zone,Health Department,Vehicle Maintenance,Mysuru,2024-12-06,2025-01-15,520758.99,470086.16,V-1093,Vendor D16,8,468932.47|493708.16|497758.19|500153.22|509945.52|522928.74|544164.31|551066.68,713,Open Tender,,,0.903,17.515,269874.16,Completed,,,
T-5590,Medical Supplies Procurement - Mysuru Zone,Municipal Administration,Medical Supplies,Mysuru,2026-07-31,2026-09-05,1208149.01,1069525.41,V-1005,Vendor A6,4,1066602.8|1100241.39|1144653.51|1164930.11,97,Open Tender,,,0.885,9.219,929601.97,Completed,,,
T-5591,Vehicle Maintenance Procurement - Kalaburagi Zone,Energy Department,Vehicle Maintenance,Kalaburagi,2025-07-31,2025-08-21,1477716.13,1326523.26,V-1080,Vendor D3,5,1316656.21|1319424.69|1345695.83|1509594.04|1570738.9,38,Limited Tender,,,0.898,19.298,1047223.8,Active,,,
T-5592,Vehicle Maintenance Procurement - Dharwad Zone,Energy Department,Vehicle Maintenance,Dharwad,2024-10-16,2024-11-21,350379.99,334387.89,V-1078,Vendor D1,6,322725.77|325592.06|342917.54|357367.48|359996.36|365364.28,222,e-Procurement,,,0.954,13.212,255821.68,Active,,,
T-5593,Water Infrastructure Procurement - Dharwad Zone,Water Resources Department,Water Infrastructure,Dharwad,2026-03-04,2026-04-01,3766648.74,3629443.94,V-1020,Vendor A21,8,3490584.88|3524645.93|3606240.21|3636422.53|3669409.56|3738505.09|3919549.29|4006092.66,93,e-Procurement,,,0.964,14.769,2361216.21,Completed,,,
T-5594,Medical Supplies Procurement - Shivamogga Zone,Rural Development Department,Medical Supplies,Shivamogga,2025-04-02,2025-05-16,1756957.49,1605262.51,V-1049,Vendor B24,6,1578966.43|1603130.78|1613996.58|1724576.82|1780825.57|1824317.52,398,Request for Proposal,,,0.914,15.539,1392594.29,Completed,,,
T-5595,Vehicle Maintenance Procurement - Hubballi Zone,Water Resources Department,Vehicle Maintenance,Hubballi,2026-03-01,2026-03-20,1685102.2,1583509.35,V-1047,Vendor B22,7,1548801.24|1558681.37|1657954.79|1672527.54|1699147.76|1758323.01|1801356.53,65,Open Tender,,,0.94,16.307,1006897.02,Active,,,
T-5596,Electrical Equipment Procurement - Dharwad Zone,Public Works Department,Electrical Equipment,Dharwad,2025-05-11,2025-05-22,3254484.75,3253503.53,V-1092,Vendor D15,4,3199213.43|3239993.03|3286725.25|3310271.32,716,Limited Tender,,,1.0,3.471,2598829.67,Completed,,,
T-5597,Office Supplies Procurement - Udupi Zone,Education Department,Office Supplies,Udupi,2025-07-15,2025-08-07,1346834.4,1284032.28,V-1003,Vendor A4,4,1269532.94|1306586.27|1334427.83|1406059.6,204,Open Tender,,,0.953,10.754,852546.6,Completed,,,
T-5598,Electrical Equipment Procurement - Bengaluru Zone,Health Department,Electrical Equipment,Bengaluru,2025-06-30,2025-07-10,711326.62,658406.34,V-1049,Vendor B24,4,655404.43|700369.56|735110.44|754039.63,524,e-Procurement,,,0.926,15.05,645257.72,Active,,,
T-5599,School Infrastructure Procurement - Udupi Zone,Water Resources Department,School Infrastructure,Udupi,2025-01-10,2025-01-25,3283877.89,3039496.01,V-1085,Vendor D8,9,2982354.82|2986228.27|3032926.88|3166810.92|3218185.4|3315186.39|3457964.49|3508255.32|3524151.87,336,Open Tender,,,0.926,18.167,1710883.79,Active,,,
